Label,Tweet
0,"Penampakan Seekor ""Monyet Berwajah Mirip Manusia"" Bikin Heboh Gan! URL"
0,USER USER Pak aher kita doronguntuk menjadi presiden atau wakil .kebanggaan masyarakat jabar
1,Maju lu sini anjing'
1,"Orang yang ingin menegakkan khilafah, dituduh radikal. \nKok, orang yang ingin menyebarkan pemahaman komunis kok nggak diapa apain.'"
1,Bacot ni pecun URL
1,"mau marah tp kok kasian sm yg udh kerja keras tnpa bacot. tp kalo didiemin, yg kerja keras banyak bacot mlh tmbh bau mulutnya.'"
1,USER bacot bat bgst'
0,USER sedih gw baca komenannya nyalahin army taunya akun bodong. kampret dah.'
0,ÃƒÂ¢Ã‚Â€Ã‚ÂœA national revolution is only the result of a democratic revolution and nationalism should be second to democracy. The State of Indonesia is only a name we give to the essence we intend & aim for.ÃƒÂ¢Ã‚Â€Ã‚Â Is first Prime Minister Sutan Sjahrir's 'Perdjoeangan Kita' available in English?
0,No u dont do that toket things.
0,"Gay finger fucking him self porn and big cute boy movieture twinks
ÃƒÂ°Ã‚ÂŸÃ‚Â‘Ã‚Â‰  http://hujazerog.mobi/r_g.php?fa&uc=k_n9nt&v=32388787ÃƒÂ‚Ã‚Â ÃƒÂ¢Ã‚Â€Ã‚Â¦ ÃƒÂ°Ã‚ÂŸÃ‚Â‘Ã‚Âˆ 
 massage gay kontol young gay twinks porntumblr ktunel twinks gay boys dadygaysexvideo xxxgaypornmovie gay grouporn gay porn of malaysia"
0,"do u guys remember how malaysians ruin their friendship with Indonesians? for me,(even my dad's a malay) 3 words kay?: #MalaysiaMiskinBudaya"
1,"tim ahok yg otak wc otak tumpul justru anies itu sdh komit sekali dgn pancasila ,ahok kafir sgt tdk bs berpancasila"
0,"that's what walking the league look like, 22 points gap from city in the start of february, anjing"
1,"Dasar bini suruh beli santan, dia dok melepak kedai mamak..brengsek \xe2\x80\x94 Haih amin madnor ni URL"
1,"Tak faham lah..why people with title ""pu"" and ""dai"" nowadays are munafik?"
1,USER USER Makin sarap nih si jul... Bntr lagi sirosis dia.'
1,Kecerdasan SBY bermain dua kaki. Di depan publik SBY bergabung di KMP mengusung Prabowo - Hatta. Di belakang SBY koalisi dgn Jend Merah
1,USER yeu kampang lu main twt juga'
1,ada teman semuanya brengsek'
0,"What the fuck you think abt disss bangsat yg bikin,,,,"
1,"HaHaHa Bangsaaat,,,? Tak apalah yg penting masih punya morah..\nBegundal bukan bajingan abal-abal\xe2\x80\xa6 URL"
1,"apapun masalah nya , muara nya tanggung jawab Presiden.. solusi dari solusi terbaik.. Turunkan jokowi...!!"
1,USER USER USER Cebong dongokkkk'
0,RT USER: Jd kan aku tempat pelampiasan nafsu mu syg... Pepek mami selalu terbuka untuk menyambut kehadiran kontol mu syg https:\xe2\x80\xa6'
1,"Jantan bangsat, yall... Call this one out or your female keturunan wont have #Equality in the future...

Women are not men's subordinates... Fuck your mentality.

Full education experience tak tertaklok kepada bangsa berkotey saja ya...  https://twitter.com/IbnuBakrr/status/1180652205390458880ÃƒÂƒÃ‚Â‚ÃƒÂ‚Ã‚Â ÃƒÂƒÃ‚Â¢ÃƒÂ¢Ã‚Â‚Ã‚Â¬ÃƒÂ‚Ã‚Â¦,,,,"
1,RT USER: USER Bajingan. Inter itu tim top dan hebat. Lazio itu yg sampah'
0,"this whole journey is sucks. i tried my best to keep up with all those fucking smile on my face , you know how hard it is? condemn me since im back from indonesia and through out this journey but im still there ,drive you home safely . srsly, learn to appreciate more ÃƒÂ°Ã‚ÂŸÃ‚Â–Ã‚Â•ÃƒÂ°Ã‚ÂŸÃ‚ÂÃ‚Â»"
1,USER Namanya juga KACUNG ASENG'
0,"Dog are squared as a ÃƒÂ¢Ã‚Â€Ã‚Âœnajis mugholazhaÃƒÂ¢Ã‚Â€Ã‚Â, but never once that islam ruled dog as a cursed creature(haiwan laknat), Riwayat Muslim(279) told us the measure need to be taken if one were to touched a dog, while Riwayat Muslim (1571) told an order of prophet.."
0,"Melalui Sedulur Ngaji, semoga Allah ijinkan Gus Ipul Mbak Puti jadi Gubernur dan Wagub Jatim; ; #SedulurNgajiKotaBatu ; #SedulurNgajiJombang; #JombanGemerlap; USER; USER; USER; USER; USER; USER; USER"
1,USER NGAKAK NGAPAIN NANYA SAMA GW TAE MINTA DIGAMPAR'
1,RT USER: USER Rezim anti islam ... benar kan ! Gak bs dipungkiri lg ..
1,Ganyang PKI...ingat pengkhianatan PKI tahun 1948... URL
0,"RT USER: USER USER Satu bukti valid lagi, bahaya virus idiot yg diminum oleh (salah satunya) admin USER bisa membuat\xe2\x80\xa6'"
0,"RT USER: Nambah lagi nih..mega collection yg minat,monggo d DM URL"
0,PPP: Jangan Buru-buru Tolak Wacana Pilkada Lewat DPRD
0,gua emang menel\ngua emang suka modus sana sini\ngua emang brengsek\ngua emang bukan anak baik-baik\n\ntapi \n\nsekali gua sayang tolong jgn anggap itu semua palsu\nsekali gua serius tolong jgn permainin hati gua'
0,"gay is also a slang for happiness/being happy so tht sentence literally translates to ""im so happy today"" maybe he meant that one? or maube just doyan kontol gatau lagi la cok"
1,Jgn salah target bkn ahok... agenda utama lengserkan Jokowi ..
0,"ohh myyy, i'm a brand new trendsetter o the trademarkers... RT  USER   The new  USER*m*std*k**n* ahahahaha xp ->> RT 
 USER: berengsek,"
0,"Absolutely Retweet..... I Don't Like The Evils Doll, Exactly ÃƒÂ¢Ã‚ÂšÃ‚Â¡ÃƒÂ°Ã‚ÂŸÃ‚Â”Ã‚Â¥ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚ÂŽ
#2019GantiPresiden
#saveindonesia https://twitter.com/WandiLau3/status/1138129164043636736ÃƒÂ‚Ã‚Â ÃƒÂ¢Ã‚Â€Ã‚Â¦"
0,"USER Barometernya sudah terang di Pilkada DKI"" petahana -+60% N pada akhirnya Tumbang di Kotak pemilih"" dan hasilnya dapat Gubernur yang akan membawa Rahmat bagi semua.ÃƒÂ°???"
0,"USER Kamu aja mainan hole baru, aku mau cari titit baru'"
1,"USER Malam bloon, sama aje lu juga salah wkwk'"
0,#RRIBantenSiangIni; ; KPU Pangkalpinang Belum Tetapkan DPT Pilkada 2018
1,"Kita habis-habisan aja, bang. Usir kafir & cina dari nusantara. merekalah racun akidah, tukang sogok, kristenisasi, pelacur, miras. Kafir anjing!"
1,36. Berdasarkan fakta sejarah Jokowi harus mundur atau dijatuhkan karena telah memusuhi umat Islam
0,RT USER: Pasangan ABG lagi Semangat Ngentot\nFull &gt;&gt; URL #bokepabg #abgmesum #ngentot #mesum #bo\xe2\x80\xa6'
1,"Digrebek sama Jokowi yang disalahkan Demokrasi, FPI lah...tegas dong mas bro USER USER Jokowi OTORITER...hehehe"
0,Waspadailah para pembajak agama ini. Mereka membuat kita berdosa dengan beragama.
0,USER Ayoo ngewe'
1,"Untuk pemerintah rezim tongkol, dan polisi tongkol; yang penting ulama dikasuskan ye ken?? #StopKriminalisasiUlama'"
0,"Yeah. I remembered reading a book about supporting the holocaust, disguised as ""fakta-fakta bangsa yahudi"", some believed the holocaust is a part in one of many extinction phases on jews"
1,"RT USER Bisa aja nih Gerindra bikin jebakan ""Batman"" knp ga Prabowo aja yg suruh nobar Film G30S."
1,USER diam kamu eek anakonda'
0,USER USER USER Nikmati aja tol era rezim now #2019TetapJokowi'
0,Kadang teringin nak jadi Chani. Tengok cara Tae layan dia jeles wuu \xf0\x9f\x98\x82'
1,JG KAITKAN JOKOWI DENGAN AHOK KATA JOHAN BUDI. KATA KAMI. SEBAB JOKOWI ANJING. SEDANGKAN AHOK BABI. YA JELAS BERBEDA. WALAUPUN OTAKNYA SAMA
0,USER Enteng banget sih rahangnya tolol-tololin anak orang'
1,RT USER Hebat dong Singapura. Di Indonesia jadi lurah saja ditolak kok apalagi jadi Gubernur macam Ahok. Wek..
0,"""Sebagai negara yang juga mengirimkan TKI di negara lain, Indonesia juga tidak bisa melarang TKA masuk. Akan tetapi, pemerintah harus lebih memperhatikan dan melindungi tenaga kerja lokal..."" ujar USER\nURL"
0,"Idk sih, tapi to wish for someone's death for me udah jahat banget jatohnya. I understand how pissed you might be (trust me buat orang sumbu pendek kayak gue I relate to this a lot lol) but idk I dont think you will be responsible for their death later, but it is just plain mean"
0,why i cant stop watching bokep anjing
1,"USER Sungguh""rezim KOPLAK..indonesia sedang sekarat..umat muslim sdg di pilah""oleh Allah SWT..antara golongan muslimin dan munafiqun."
1,You are such a bunch of liars.. the invading Malay Mongoloids are same as a virus carrying out several Genocides on other races..? Killing people because of their race is the cultural habit Malay Mongols have developed over the years to a high level of skill..  pic.twitter.com/kTsyV8HLQw
1,Di tempat saya cina di usir karna waktu zaman belanda jadi tukang pengkhianat
0,I adore this kafir cina so much!
1,"USER USER USER kampret dan kecoak yg bikin ribut, becus juga kagak... Apalagi bani cingkrang....'"
0,"...\nTapi jgn risau, server yg pki SSD, 24/7 heavy usage pun ada around more than a year before SSD tu worn out. Itu jangka masa dia lah.\n\nSo kalau laptop biasa, aku jangkakan lebih dari dua tahun korang boleh pakai. Tu pun kalau takde pape tindakan bo"
1,"tangkap pelakunya, jika polisi tidak bisa maka lengserkan jokowi R3JIM PKI"
1,"Winter is comimg, all of this fiasco due to blame radicalist movement Indonesia ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ HTI &amp; FPI surely knows how to destroy Indonesian economy ÃƒÂ°Ã‚ÂŸÃ‚Â”Ã‚Â¨ÃƒÂ°Ã‚ÂŸÃ‚Â”Ã‚Â¨ÃƒÂ°Ã‚ÂŸÃ‚Â”Ã‚Â¨ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚ÂœÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚ÂœÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Âœ"
1,Jika isu 5000 pucuk senjata BENAR maka saya sarankan pak USER pecat tito
1,"Tanda2 kiamat x yak, masih banyak aja orang muslim yg mengingkari Al-Quran dan pilih Penista Agama. #Nomor2Koruptor #Nomor2Koruptor"
1,RT USER IklanAhokJahat bikin darah mendidih. bangsat penuh dengan propaganda. emang lo kira islam radikal ?Kalau kami mau
0,USER DM(di memek)maksudnya ndok'
1,Israel = Devils Father #prayforgaza .. Sarang Setan = Israel #prayforgaza ..
1,"RT USER: USER \nUSER \nUSER \nkalau kunyuk ini tidak ditindak,pemerintah dan pak JKW pantas disebut lemah?\nUSER\xe2\x80\xa6'"
0,"Bandung Bebas Banjir, Nurul Arifin Nyatakan Solusinya Danau Buatan USER #BandungGeulis #BandungHarmonis #bandungvotenuruli #calonwalikotabandung #calonwalikotabandung2018"
0,"USER \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\x80\x9dOh\xe3\x83\xbc!\xe2\x80\x9d Melirik ke kirinya. Dia melihat sosok yang tak asing baginya itu. Tetapi, dia kebingungan dalam mengingat sosok itu. \n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\x80\x9"
0,"Puisi karya Gus Mus ini begitu indah dan meneduhkan, kenapa dijadikan fitnah?; #NderekGusMus ; ; USER USER"
0,"USER paham komunis dimata liberal adalah radikal, begitupun sebaliknya, trus knp masjid yg disasar??'"
0,USER najis sekali wkejwkkw'
0,"""Sekarang bulan Juli ya, berarti ulangtahun ku 5 bulan lagi (Bulan Desember) tanggal 25 Desember 2018. ulangtahun ku pas Hari Natal Berarti, ulangtahun ku di rayakan orang Kristen sedunia ???"" \xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80'"
0,"USER USER USER Makin bangga, padahal dia masih gubernur, bagaimana kalau sudah jadi presiden."
0,"with a western country that has known democracy since hundreds of years ago. Indonesia even just used one man one vote in 2004, 35 years after The Act of Free Choice. Therefore, in 1969, The Act of Free Choice used a representative system,"
1,"USER Klo tiap ganti presiden cari simpati dgn cara nambah cuti, naikkan gaji dan THR PNS mau jadi apa negara kita 5 tahun ke depan. Katanya krisis? #jokowi makin kelihatan lucunya'"
0,Nah loh. Masih menyebut Jokowi Antek Asing?. Ckckc'
1,"Sejak si boneka menang pilpres 2014 berkat bantuan besar penguasa saat itu, dia dan dalangnya merajalela menjadi penguasa tanpa batas tanpa pengawasan.; ; Partai, DPR, Tentara, Polisi, Senator, Ormas, Kampus, Mahassiswa, Buruh, Cendikiawan, Media, Ulama, s"
1,Bila Cina bs maju dg Komunisme
1,USER USER USER udehh tau junjungan cebong itu licik..yaa kok pada mau menghamba ama tukang ngibul..'
1,"TWICE IS NOT A KOREAN ORIGIN GROUP BUT JAPAN TELL THEM TO TELL ""KONNICHIWA"" JAPANESE GROUPS THAT CAN RECOGNIZE KOREA !!!!  FUCK BITCH ONCE KAMPUNGAN #oncecyberbullying pic.twitter.com/CcOPlb89tp"
0,most of my tweets r my inner monologue talking n now they saying kontol kontol kontol i cant hold it no more  https://twitter.com/stephs0up/status/1223045600154918913ÃƒÂ‚Ã‚Â ÃƒÂ¢Ã‚Â€Ã‚Â¦
1,How can you work with Trump. Read the bible. Liars. Dishonest.it is not lime he is seaking forgiveness. Trump is the worse lair. #TrumpLies
0,"USER USER USER USER USER USER Harus ganti ini rezim biar ulama ulama kita tak turun2 di jalan untuk demo2 suarakan keadilan.\nSalut buat USER, semoga demokrat dan partai islam lainnya ikut merapat.'"
1,"I Indonesian people are tired of having a liar leader like Jokowi, lying is also a virus that must be uninstalled.

#UninstallJokowi"
1,ia betul itu...sudah lah jokowi mundur aja demi NKRI jgn ngotot karana kelompok mu URL
1,"LEMME TELL YA. Prabowo kesandung kasus HAM itu shocking and the fact that until today he hasn't been taken to the court annoys the shit out of me, a fellow Libra. If you're also a Libra you'll understand. We hate violence and worship fairness."
1,"Jangankan Banjir, Tuhan aja Dilawan Sama Ahok #JakartaBanjir Tapi Jakarta hari Ini Bukan Banjir, Hanya GENANGAN."
0,USER Bisa...tapi harus siap dikatain kafir komunis antek asing dsb...'
1,"SO WHY THE FUCK YOU CALLING AND THEN CANCEL THE INTERVIEW ??!! BUANG BUANG UANG PARKING BANGSAT BUANG BUANG WAKTU SAYA FUCK YOU  pic.twitter.com/uch3Q6g8CH,,,,"
1,USER USER Ini pak lulung masuk golongan Cebong apa Kampret? \nKok lebih dominan melekat ciri2 Kampret. Apa ini pertanda pak USER ?'
1,Malaysia took the original Indonesian art #TorTorPunyaIndonesia #MalaysiaMiskinBudaya
1,USER USER menteri sontoloyo!'
0,"apa ce berkacamata itu identik dengan kata ""culun""?'"
1,mau cerita. laki2 emang brengsek ya. dasar cupu'
0,I AM A PART OF IT TOO AND I KNOW THAT YOU'RE OJE OF THEM YANG GAK BEJAT
0,"Buka youtube beberapa hari ini, nongolnya video ttg Lucinta Luna mulu, siapa sih? Mau nonton/browsing males, kayaknya sih bencong.'"
1,USER Ha ha ha ha ha ....calon presiden ..cuma jago cocot ha ha ha ...ngurusi DKI kagak becus ha ha ha ha'
0,USER Gajian mesti kntl'
0,"Di grup wa kantor, ad yg posting bude sumiyati. Di ig story temen jg. Jadi notice kan. Apaan sih ini. Trus kepo liat profilnya. Anjir.. koplak'"
1,"When exposing a crime is treated as commiting a crime, you are being ruled by criminals (an anti jokowi protester after beaten by Indonesian police)  USER  USER  USER  USER  USER  USER #CNN #cbc  USER #JokowiMundur #turunkanjokowi #saveindonesia pic.twitter.com/m1WFQ8QF1R"
1,"Slogan tipu : Teriak Saya pancasila, saya Indonesia.. ( didalam hati, SAYA KOMUNIS)"
1,Dimampusin aja udah tuh kunyuk penyembah lembu URL
0,"Bupati Lutim HM. Thorig Husler membuka Rapat Koordinasi FKDM di Gedung Wanita Simpurusiang Malili, Rabu (11/04/2018). Bupati imbau partisipasi masyarakat jaga situasi Kambtibmas jelang Pilkada serentak.; ; Baca slengkapnya di"
0,USER Titit mu??'
0,Giat piket patroli brigadir Dede Rudi dan brigadir Erik Iskandar PAM dan gatur d perempatan tarum timur Binong antisipasi yang berangkat hajian situasi aman tka arulin lancar URL
0,"Moga2 berkah untuk semuanya, tapi mohon perhatian untuk sektor2 lain yang mana dunia usaha merasa masih dipersulit, di takut2i, mohon Bapak Presiden blusukan juga ke lkpp yang dirasa sangat menghambat, ke depkes, polisi masih juga suka mengganggu."
1,Praktek monopoli yang terjadi karena adanya praktek nepotisme hubungan kekerabatan antara Gubernur DKI Ahok dgn lawyer salah satu merk
0,pgn jg anjing... BAKALAN NANGIS KL BERHASIL NONTON BECAUSE THAT IS ONE OF MAJORING SUCCESS IN MY LIFE
0,Alhamdulillah 1 malam bisa tembus 100subcribe channel... Gk sia sia jadi noo
1,"Bullshit! Tuh UU KPK pada diem, trus skrg tunda? Dibatalin!!!! They got voted and paid for their trials and errors and insensitivity and acting like a ÃƒÂ°Ã‚ÂŸÃ‚Â¤Ã‚Â¡ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â"
0,"Hampir banyak orang yang mengenali bahwa Gus Mus adalah seorang ulama yang selama ini wejangan-wejangannya selalu menyejukkan: dia selalu menyerukan Islam yang damai, islam yang Rahmatan lil ÃƒÂ¢??alamin. #PercayaGanjarYasin"
1,jokowi dbest liar
0,USER Di era bpk seyogianya UU MD3-NYA shrsnya sdh direvisi menjadi UU MD2 dmn keberadaan lembaga daerah DPRD tidak lagi masuk ranah cengkraman pusat. Misalnya untuk pengisian Anggota DPRD bkn masuk pemilu nasional tapi oleh daerah masing-masing b
0,Teman2 SD gw yg SMPnya di katolik terbagus itu cerita soal olimpiade ini itu. Gw di SMPN terbagus masuk kelas terbaik malah ga tau'
0,"Tadi beli, dapet B semua. \n\nUdah firasat hoki, taunya rank turun. Kampret. URL"
0,PKH Super diciptakan untuk melengkapi Program Keluarga Harapan (PKH) yang dikembangkan Presiden Jokowi #PKHSuperGusIPulPuti
1,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER jgn gtu eek ayam anget'
0,I don't think that there's one candidate really sophisticated my thought just yet #president #Indonesiaelection
0,"Siapkan Inpres, Jokowi Paksa Semua Daerah Terapkan ""Online Single Submission"""
1,USER Cuma pinter bacot ya lawan nya bu Sri..? \xf0\x9f\x98\x81'
0,"Jadi ceritanya lagi di Bali. Kenalan sama cewe , nanya nanya segala macem sampe akhirnya nanya kuliah. Ternyata dia kuliahnya di IKJ, eh fakultasnya FFTV, eh ternyata kating aing juga. Goblog dunia semakin little.'"
1,USER USER USER USER Top nya lg bs yg biasa bela penista agama skrg belagak bela agama; Wkwkkwkwkw; Mabok
0,USER Embun di pagi buta menebarkan bau basah detik demi detik ku hitung'
0,Sejahtera Lahir dicapai dgn Kemakmuran\nSejahtera Bathin dicapai dgn Keadilan\n\nUsaha2 utk mencapai Kemakmuran SUDAH dilakukan oleh REZIM skrg mis;\nPbangunan Infrastruktur\nPbrantasan Ilegal Fishing\nBBM 1 harga\nFreeport\nDll..\nKita apresiasi itu.\n#
1,USER USER USER USER USER USER USER USER USER USER USER Cuma 1 kata: BAJINGAN !'
0,"Tahu goreng &amp; kopi, Prabowo &amp; Jokowi di Pilpres 2019. ; Siapa paling pas jadi Presiden?...pas kopinya...pas Jokowi. ; ; #T3tapJokowi ; #T3tapJokowi2019 ; #JokowiPresidenkuKerjaNyata ; #MenujuIndonesiaMaju ; #JokowiMembangunIndonesia; #UangKita #J"
1,"LBP itu presiden bayangan,hanya dgn lengserkan jokowi baru LBP mingkem"
1,"They cheat almost participant country in asean, its shamefull bray 
ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ #shameonyoumalaysia"
